,Country,Year,Coin Value,Amount,Status,Created,Special,Collected,Collector,Source,Staged,Name,Country-specific,Description,Link
6142,greece,2013,2 euro,754,missing,01.01.2024,True,,,,False,100. Jahrestag der Vereinigung Kretas mit Griechenland,False,"die von georgios stamatopoulos gestaltete münze zeigt von lorbeerzweigen mit früchten umgebene kretische rebellen in theriso, einer gemeinde nahe chania, bei der von eleftherios venizelos angeführten revolte 1905 gegen die osmanen. auf die dort gesetzte griechische staatsflagge zu land war das motto „vereinigung oder tod“ gestickt. durch den londoner vertrag wurde die insel 1913 teil des griechischen staates. an der spitze der abgebildeten fahnenstange prangt ein griechisches kreuz. links oben ist „ελληνικη δημοκρατια“ (hellenische republik), rechts eine palmette als münzstättenzeichen der prägestätte νομισματοκοπείο / nomismatokopeio (münzprägeanstalt, eigenbezeichnung auf englisch: bank of greece – mint) in halandri dargestellt, darunter stehen die jahreszahlen „1913–2013“. unten ist halbkreisförmig der ausgabeanlass beschrieben: „100 χρονια απο την ενωση της κρητης με την ελλαδα“ (100 jahre seit der vereinigung kretas mit griechenland).",https://upload.wikimedia.org/wikipedia/de/thumb/a/a7/2_%E2%82%AC_Griechenland_2013_Kreta.jpg/130px-2_%E2%82%AC_Griechenland_2013_Kreta.jpg
6143,slovakia,2013,2 euro,1000,missing,01.01.2024,True,,,,False,1150. Jahrestag der Byzantinischen Mission durch Konstantin und Method,False,"die aus saloniki stammenden brüder konstantin (≈826–869) und michael (≈815–885), bekannt als kyrill und method(ius), konzipierten das glagolitische alphabet in anlehnung an das griechische, jedoch mit anleihen aus armenischen, georgischen und semitischen schriftsystemen. sie begannen mit der verschriftung slawischer sprachen und übersetzten große teile der bibel ins slawische. heute als „slawenapostel“ verehrt, christianisierten sie im rahmen der byzantinischen mission ab 863 im westslawischen großmähren des fürsten rastislav und trugen dazu bei, dem ersten slawischen staat in zentraleuropa volle souveränität und legitimität zu verleihen. der münzentwurf von miroslav hric wurde seiner religiösen symbole wegen zunächst von der eu abgelehnt.379 das patriarchenkreuz (oder auch slowakische kreuz) wird als bischofsstab (über dem dreiberg) gehalten und verknüpft so ein staatliches mit einem christlichen symbol. konstantin hält ein buch in händen und symbolisiert damit bildung und glauben, während method mit einer stilisierten kirche dargestellt ist und damit für glauben und institutionelles christentum steht. kreisförmig um das motiv sind oben die namen „konštantín“ und „metod“, unten der landesname „slovensko“ (slowakei), rechts die jahreszahlen „863–2013“ dargestellt. links sind die ligierten initialen „mh“ des designers und rechts das münzstättenzeichen des münzhauses mincovňa kremnica in kremnica zu sehen, ein „mk“ zwischen zwei prägestempeln.",https://upload.wikimedia.org/wikipedia/de/thumb/9/91/2_%E2%82%AC_Slowakei_2013..jpg/130px-2_%E2%82%AC_Slowakei_2013..jpg
6144,finland,2013,2 euro,1500,collected,01.01.2024,True,01.01.2024,,,False,125. Geburtstag Frans Eemil Sillanpääs,False,"die von reijo juhani paavilainen und pekka rytkönen nach einem foto411 gestaltete gedenkmünze erinnert an den 125. geburtstag des finnischen schriftstellers frans eemil sillanpää (1888–1964), der 1939 mit dem literatur-nobelpreis ausgezeichnet wurde „für sein tiefes verständnis für die bäuerliche bevölkerung seines landes und die exquisite kunst, mit der er ihre lebensweise und ihre beziehung zur natur porträtiert hat“ – insbesondere in seinen romanen miehen tie (eines mannes weg) und nuorena nukkunut (silja, die magd). er war meister eines besonderen stils, durch den tiefe einsichten über die beziehung zwischen mensch und natur eingang in die finnische literatur fanden. bei seinen landsleuten war dieser meistererzähler insbesondere bekannt für seine beliebten radiosendungen und unvergesslichen weihnachtskolumnen. nach den kriegsjahren entwickelte sich sillanpää zu dem langbärtigen „taata“, dem inoffiziellen großvater des landes. aus den erinnerungen an die weihnacht seiner kindheit ging eine beliebte tradition hervor: zur weihnachtszeit versammelte „taata“ die gesamte nation vor dem radio, die seinen unbeschwerten weihnachtserzählungen gebannt zuhörte. oben sind sein name „f. e. sillanpää“, links sein geburtsjahr „1888“ und rechts sein todesjahr „1964“ dargestellt. das ausgabejahr „2013“ steht senkrecht rechts oben, links unten ist ein löwe (das wappentier finnlands) als münzstättenzeichen der prägestätte suomen rahapaja (finnische münze) in vantaa abgebildet.",https://upload.wikimedia.org/wikipedia/de/thumb/d/d9/2_Euro_Finnland_2013_Sillanp%C3%A4%C3%A4.jpg/130px-2_Euro_Finnland_2013_Sillanp%C3%A4%C3%A4.jpg
6145,finland,2013,2 euro,1000,missing,01.01.2024,True,,,,False,150 Jahre Sitzungen des finnischen Parlaments,False,"die einberufung des reichstags des großfürstentums finnland leitete eine zeit der „erleuchtung“ ein. in finnland markierte das jahr 1863 den beginn echter demokratie, transparenter presseoperationen und des rechts, die finnische sprache zu verwenden. mit der einberufung regelmäßiger sitzungen des reichstags verbesserten sich die möglichkeiten der finnen, einfluss auf die angelegenheiten in ihrem land zu nehmen, das teil des russischen reiches war. die von petri neuvonen gestaltete münze zeigt die aus der ziffer 6 der jahreszahl „1863“ gebildete ranke einer keimenden pflanze, was den beginn der entwicklung finnlands zu einer echten demokratie symbolisieren soll. kreisförmig sind „suomi“ (der landesname auf finnisch), ein löwe (das wappentier finnlands) als münzstättenzeichen der prägestätte suomen rahapaja (finnische münze) in vantaa sowie „finland“ (finnland auf schwedisch, der zweiten amtssprache) und „2013“ dargestellt.",https://upload.wikimedia.org/wikipedia/de/thumb/d/df/2_Euro_Finnland_2013.-1.jpg/130px-2_Euro_Finnland_2013.-1.jpg
6146,france,2013,2 euro,1014,missing,01.01.2024,True,,,,False,150. Geburtstag Pierre de Coubertins,False,"pierre de frédy, baron de coubertin (1863–1937) war ein französischer pädagoge, historiker und sportfunktionär, der sich ab 1880 für die wiederbelebung der olympischen spiele engagierte. 1894 gründete er das internationale olympische komitee (iok), dessen präsident er von 1896 bis 1925 war. am 6. april 1896 wurden in athen die ersten olympischen spiele der neuzeit eröffnet. die olympischen ringe, welche ab 1920 symbol der olympischen spiele wurden, entwarf baron coubertin 1913 selbst. coubertins grab ist in lausanne, sein herz jedoch wurde in einer gedenksäule in olympia beigesetzt. neben einem auf einem foto von 1894360 basierenden porträt coubertins sind vier sportler unterschiedlicher disziplinen, in stilisierten olympischen ringen, dargestellt. oben steht „pierre de coubertin“. das landeskürzel „rf“ (république française, französische republik) und darunter das ausgabejahr „2013“ erscheinen linke, links unten ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts unten ein fünfeck263 als münzmeisterzeichen des designers yves sampo.",https://upload.wikimedia.org/wikipedia/de/thumb/3/33/2_%E2%82%AC_Frankreich_2013_Coubertin.jpg/130px-2_%E2%82%AC_Frankreich_2013_Coubertin.jpg
6147,monaco,2013,2 euro,1249,missing,01.01.2024,True,,,,False,20 Jahre Mitgliedschaft bei den Vereinten Nationen,False,"die gedenkmünze anlässlich des 20. jahrestags des beitritts monacos zu den vereinten nationen zeigt eine taube mit einem ölbaumzweig im schnabel, über den – gemäß der flagge der vereinten nationen367 dargestellten – besiedelten kontinenten schwebend. der dem atelier de gravures der monnaie de paris entstammende münzentwurf zeigt links das füllhorn als französisches münzstättenzeichen, rechts ein fünfeck als münzmeisterzeichen yves sampos.263 oben befindet sich halbkreisförmig die angabe des ausgabestaats „monaco“ und unten im halbkreis der schriftzug „1993 ♦ admission à l’onu ♦ 2013“ (aufnahme in die uno). die münze hat eine deutlich höhere auflage als alle bisherigen gedenkmünzen des fürstentums.",https://upload.wikimedia.org/wikipedia/de/thumb/e/e1/2_Euro_Monaco_2013_UNO.jpg/130px-2_Euro_Monaco_2013_UNO.jpg
6148,netherlands,2013,2 euro,3538,collected,01.01.2024,True,01.01.2024,,,False,200 Jahre Königreich der Niederlande,False,"die von roosje klap und claudia linders gestaltete münze zeigt die silhouetten der sechs früheren könige der niederlande415 und die des jetzigen monarchen, willem-alexander. die, in chronologischer folge, von innen nach außen ineinander verschlungenen silhouetten entsprechen den seinerzeitigen abbildern der regenten auf früheren kursmünzen. die blickrichtung, nach rechts oder links, pflegt bei jedem thronwechsel zu alternieren. kreisförmig um das motiv herum stehen name und titel des jetzt amtierenden monarchen „willem-alexander koning der nederlanden“ und der ausgabeanlass „200 jaar koninkrijk“ (200 jahre königreich). unten ist die jahreszahl „2013“ abgebildet, links flankiert vom signet der beiden designerinnen,416 einem spiegelverkehrt dargestellten „rk“ vor „cl“, rechts vom münzmeisterzeichen maarten brouwers, den segeln des dreimastklippers nederland, sowie einem hermesstab als münzstättenzeichen der prägestätte koninklijke nederlandse munt in utrecht. bei 1500 im herstellungsverfahren „polierte platte“ gefertigten exemplaren wurde jenes band orange koloriert, das den umriss könig willem-alexanders bildet.417 qua ausgabe durch die niederlande wurden sie zum gesetzlichen zahlungsmittel. allerdings sehen die eu-rechtlichen technischen spezifikationen die verwendung eines farbaufdrucks nicht vor. eigentlich sollte es kolorierte umlaufmünzen nicht geben; jedoch werden sie von der eu toleriert, zumal sie nur in kleiner stückzahl hergestellt und gesondert verpackt und damit dem grunde nach nicht als zahlungsmittel gebraucht werden.418",https://upload.wikimedia.org/wikipedia/de/thumb/7/7e/2_Euro_Gedenkm%C3%BCnze_Niederlande_2013_K%C3%B6nigreich.jpg/130px-2_Euro_Gedenkm%C3%BCnze_Niederlande_2013_K%C3%B6nigreich.jpg
6149,italy,2013,2 euro,10000,missing,01.01.2024,True,,,,False,200. Geburtstag Giuseppe Verdis,False,"giuseppe verdi (1813–1901), der italienische komponist der romantik, wurde vor allem durch seine opern, darunter rigoletto, otello und falstaff, berühmt. sein 200. geburtstag ist anlass der gedenkmünze, die gestaltet wurde nach dem 1886 entstandenen ölgemälde porträt von giuseppe verdi, sitzend von giovanni boldini (1842–1931).355356 unten stehen sein name „g. verdi“ und darüber sein geburtsjahr „1813“ (links) und das ausgabejahr „2013“ (rechts). links ist die ligatur des staatsnamens „ri“ (repubblica italiana, italienische republik) abgebildet, rechts das münzstättenzeichen „r“ der prägestätte istituto poligrafico e zecca dello stato in rom. die initialen „mcc“ der medailleurin maria carmela colaneri erscheinen rechts unten.",
6150,greece,2013,2 euro,754,missing,01.01.2024,True,,,,False,2400. Jahrestag der Gründung der Platonischen Akademie,False,"die von dem antiken griechischen philosophen platon (≈428–348 v. chr.) im akademeia genannten hain des attischen heros akademos im nordwesten athens gegründete philosophenschule bestand fast ein jahrtausend, bis justinian i. 529 den lehrbetrieb untersagte. ihre lehren wurden über die arabische welt an das mittelalterliche europa weitergegeben. die von georgios stamatopoulos gestaltete münze zeigt den in römischen kopien erhaltenen kopf der von silanion geschaffenen bronzestatue platons,401 die nach dessen tod in der akademie aufgestellt wurde. links ist der ausgabeanlass „2400 χρονια απο την ιδρυσh τhς ακαδημιας πλατωνος“ (2400 jahre seit gründung der plato-akademie) und der name des ausgabestaates „ελληνικη δημοκρατια“ (hellenische republik) dargestellt, rechts eine palmette als münzstättenzeichen der prägestätte νομισματοκοπείο / nomismatokopeio (münzprägeanstalt, eigenbezeichnung auf englisch: bank of greece – mint) in halandri und das ausgabejahr „2013“.",https://upload.wikimedia.org/wikipedia/de/thumb/3/3b/2_%E2%82%AC_Griechenland_2013_Platon.jpg/130px-2_%E2%82%AC_Griechenland_2013_Platon.jpg
6151,portugal,2013,2 euro,525,missing,01.01.2024,True,,,,False,250 Jahre Torre dos Clérigos in Porto,False,"die kirche der geistlichen wurde 1732–1750, ihr barocker glockenturm, den eine skulptur des frühchristlichen theologen und missionars paulus von tarsus († ≈67) ziert,371 1754–1763 vom italienischen architekten nicolau nasoni für die ordensgemeinschaft irmandade dos clérigos pobres erbaut. mit fast 76 m höhe diente der turm einst den seefahrern als orientierungshilfe, heute ist er das wahrzeichen der stadt. der münzentwurf zeigt ferner die markante, 1886 fertiggestellte brücke ponte dom luís i über den douro. das historische zentrum portos ist seit 1996 unesco-weltkulturerbe. oben ist halbkreisförmig der ausgabeanlass „250 anos torre dos clérigos – 2013“ (250 jahre kirche der geistlichen – 2013), rechts unter der brücke – wie im wappen portugals – der wappenschild auf einer armillarsphäre und darunter der landesname „portugal“ dargestellt. links ist mit „incm-hugo maciel“ das münzstättenzeichen der staatsdruckerei und münzprägeanstalt imprensa nacional-casa da moeda in lissabon abgebildet und das signet des münzgestalters hugo maciel.",https://upload.wikimedia.org/wikipedia/de/thumb/9/98/2_%E2%82%AC_Portugal_2013.jpg/130px-2_%E2%82%AC_Portugal_2013.jpg
6152,france,2013,2 euro,10018,collected,01.01.2024,True,01.01.2024,,,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,False,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6153,germany,2013,2 euro,2317,missing,01.01.2024,True,,,a,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,True,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6154,germany,2013,2 euro,2317,collected,01.01.2024,True,01.01.2024,,d,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,True,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6155,germany,2013,2 euro,2317,collected,01.01.2024,True,01.01.2024,,f,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,True,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6156,germany,2013,2 euro,2317,collected,01.01.2024,True,01.01.2024,,g,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,True,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6157,germany,2013,2 euro,2317,missing,01.01.2024,True,,,j,False,50 Jahre Élysée-Vertrag Gemeinschaftsausgabe von Frankreich und Deutschland,True,"am 22. januar 1963 wurde der deutsch-französische freundschaftsvertrag (élysée-vertrag) geschlossen. die gemeinsam von frankreich und deutschland herausgegebene münze zeigt links den damaligen französischen staatspräsidenten, charles de gaulle (1890–1970), und dessen unterschrift, rechts den damaligen deutschen bundeskanzler, konrad adenauer (1876–1967), und dessen unterschrift. das münzdesign stammt von yves sampo und stefanie lindner. der ausgabeanlass lautet oben auf französisch „traité de l’élysée“, unten auf deutsch „élysée-vertrag“, mittig sind die gedenkzeit „50“ „ans“ „jahre“ und das ausgabejahr „2013“ angegeben. auf der deutschen münzvariante steht das landeskürzel „d“ (deutschland) unter der rechten unterschrift sowie rechts eines der münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg). auf der französischen münzvariante ist das landeskürzel „rf“ (république française, französische republik) ebenfalls unter der rechten unterschrift dargestellt, links ein füllhorn als münzstättenzeichen der monnaie de paris in pessac und rechts ein fünfeck263 als münzmeisterzeichen yves sampos.",https://upload.wikimedia.org/wikipedia/de/thumb/a/a2/%E2%82%AC2_commemorative_coin_France_2013_1.png/130px-%E2%82%AC2_commemorative_coin_France_2013_1.png
6158,san marino,2013,2 euro,115,missing,01.01.2024,True,,,,False,500. Todestag Pinturicchios,False,"bernardino di betto di biagio (≈1452–1513), genannt pinturicchio, war ein italienischer maler der renaissance. seine anmutigen, farbenprächtigen, mit reicher ornamentik versehenen fresken unterstreichen die dekorative wirkung der malerei. auch an der ausmalung der sixtinischen kapelle in rom ab 1482 war er beteiligt. die gedenkmünze zu seinem 500. todestag zeigt einen ausschnitt des 1501 geschaffenen freskos der 12-jährige jesus unter den schriftgelehrten390 aus der cappella baglioni der kirche santa maria maggiore in spello. oben sind „pinturicchio“ und die jahreszahlen „1513“ und „2013“ dargestellt, unten der name des ausgabestaats „san marino“, darüber das signet „momoni“ der designerin claudia momoni. das münzstättenzeichen „r“ der italienischen prägestätte istituto poligrafico e zecca dello stato in rom ist links zu sehen.",https://upload.wikimedia.org/wikipedia/de/thumb/3/36/2_Euro_San_Marino_2013_Pinturicchio.jpg/130px-2_Euro_San_Marino_2013_Pinturicchio.jpg
6159,italy,2013,2 euro,10000,collected,01.01.2024,True,01.01.2024,,,False,700. Geburtstag Giovanni Boccaccios,False,"giovanni boccaccio (1313–1375) war ein aus florenz stammender italienischer schriftsteller, dichter, demokrat und bedeutender vertreter des humanismus. sein meisterwerk, das decamerone, ist eine sammlung von einhundert zwischen 1349 und 1353 verfassten novellen – ein stilbildendes werk, das zum vorbild fast aller weiteren abendländischen novellensammlungen geworden ist. es porträtiert mit bis dahin unbekanntem realismus und witz die facettenreiche gesellschaft des 14. jahrhunderts und erhebt boccaccio zum begründer der prosaischen erzähltradition in europa. das porträt entstammt einem um 1450 auf holz entstandenen fresko von andrea del castagno (≈1418–1457),383 der münzentwurf ist das werk von roberto mauri. unten steht bogenförmig „boccaccio 1313 2013“, rechts sind (v. o. n. u.) das münzstättenzeichen „r“ der prägestätte istituto poligrafico e zecca dello stato in rom dargestellt, die ligatur des staatsnamens „ri“ (repubblica italiana, italienische republik) und „m“ als signet des münzgestalters.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/2013-Italien-Boccaccio.jpg/130px-2013-Italien-Boccaccio.jpg
6160,slovenia,2013,2 euro,1000,missing,01.01.2024,True,,,,False,800. Jahrestag des ersten Besuchs der Höhlen von Postojna,False,"die gedenkmünze würdigt den 800. jahrestag des ersten belegten besuchs der höhlen von postojna (adelsberger grotte), eines riesigen systems von tropfsteinhöhlen im karst. der touristisch erschlossene teil umfasst mehr als 20 km an höhlengängen. dargestellt sind im höhleninneren zwei massive stalagmiten. die halbkreisförmige inschrift lautet „postojnska jama•1213–2013•slovenija“ (postojna-höhlen 1213–2013 slowenien). geprägt wurde die von matevž zalar entworfene münze von der slowakischen prägestätte mincovňa kremnica in kremnica.",https://upload.wikimedia.org/wikipedia/de/thumb/b/b9/2_Euro_Slowenien_2013.Postojna.jpg/130px-2_Euro_Slowenien_2013.Postojna.jpg
6161,netherlands,2013,2 euro,20000,collected,01.01.2024,True,01.01.2024,,,False,Ankündigung des Thronwechsels von Königin Beatrix auf Kronprinz Willem-Alexander,False,"anlässlich der am 28. januar 2013 erfolgten ankündigung des thronwechsels zum 30. april 2013 erschien die von pannos goutzemisis gestaltete gedenkmünze mit dem doppelporträt von königin beatrix und kronprinz willem-alexander. kreisförmig sind die inschriften „willem-alexander prins van oranje“, eine krone und „beatrix koningin der nederlanden“ zu sehen sowie die jahreszahl „2013“, links flankiert vom münzmeisterzeichen maarten brouwers, den segeln des dreimasters nederland, rechts von einem hermesstab als münzstättenzeichen der prägestätte koninklijke nederlandse munt in utrecht. das ankündigungsdatum „28 januari“ steht unten über der jahreszahl. die europasterne dieser münze sind nicht – wie üblich – plan, sondern strukturiert dargestellt.",https://upload.wikimedia.org/wikipedia/de/thumb/f/fc/2_Euro_Thronwechsel_Niederlande_2013.jpg/130px-2_Euro_Thronwechsel_Niederlande_2013.jpg
6162,germany,2013,2 euro,6169,collected,01.01.2024,True,01.01.2024,,a,False,Baden-Württemberg (Kloster Maulbronn mit Brunnen) 8. Münze der Bundesländerserie,True,"das kloster maulbronn,342 eine 1147 gegründete ehemalige zisterzienserabtei, gilt als besterhaltene mittelalterliche klosteranlage nördlich der alpen und ist seit 1993 unesco-weltkulturerbe. auf dem entwurf von eugen ruhl sind eine innenansicht des brunnenhauses am kreuzgang und die westfassade der 1178 geweihten klosterkirche mit der „paradies“ genannten, um 1210 erbauten vorhalle dargestellt. oben ist das ausgabejahr „2013“, rechts das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg), unter dem hauptmotiv der name des bundeslandes „baden-württemberg“ und darunter das landeskürzel „d“ (deutschland) zu sehen. die ligatur „er“ der initialen des designers befindet sich links unten. ursprünglich war als motiv für baden-württembergs gedenkmünze das heidelberger schloss vorgesehen; als jedoch bei der unesco-weltkonferenz im juli 2005 dessen anerkennung als weltkulturerbe ausblieb, wurde umdisponiert.",https://upload.wikimedia.org/wikipedia/de/thumb/1/14/2_Euro_Deutschland_2013_Kloster_Maulbronn.jpg/130px-2_Euro_Deutschland_2013_Kloster_Maulbronn.jpg
6163,germany,2013,2 euro,6169,collected,01.01.2024,True,01.01.2024,,d,False,Baden-Württemberg (Kloster Maulbronn mit Brunnen) 8. Münze der Bundesländerserie,True,"das kloster maulbronn,342 eine 1147 gegründete ehemalige zisterzienserabtei, gilt als besterhaltene mittelalterliche klosteranlage nördlich der alpen und ist seit 1993 unesco-weltkulturerbe. auf dem entwurf von eugen ruhl sind eine innenansicht des brunnenhauses am kreuzgang und die westfassade der 1178 geweihten klosterkirche mit der „paradies“ genannten, um 1210 erbauten vorhalle dargestellt. oben ist das ausgabejahr „2013“, rechts das münzstättenzeichen (a = berlin, d = münchen, f = stuttgart, g = karlsruhe oder j = hamburg), unter dem hauptmotiv der name des bundeslandes „baden-württemberg“ und darunter das landeskürzel „d“ (deutschland) zu sehen. die ligatur „er“ der initialen des designers befindet sich links unten. ursprünglich war als motiv für baden-württembergs gedenkmünze das heidelberger schloss vorgesehen; als jedoch bei der unesco-weltkonferenz im juli 2005 dessen anerkennung als weltkulturerbe ausblieb, wurde umdisponiert.",https://upload.wikimedia.org/wikipedia/de/thumb/1/14/2_Euro_Deutschland_2013_Kloster_Maulbronn.jpg/130px-2_Euro_Deutschland_2013_Kloster_Maulbronn.jpg
